file,team_id,player,owner,event,rank,date,pokepaste,species
179_miraidon-lunala.txt,I357,PerishSongJP,usausaballon,Kansai Off #2,Top 8,18 May 2025,https://pokepast.es/a5c259cd7f307cd1,Miraidon / Lunala / Urshifu-Rapid-Strike / Ursaluna / Grimmsnarl / Incineroar
180_miraidon-calyrexice.txt,I715,Donguk Jung,dong67888,Korea PTC 2025,4th,11 Jun 2025,https://pokepast.es/202fd34654971140,Miraidon / Calyrex-Ice / Grimmsnarl / Incineroar / Amoonguss / Iron Treads
181_miraidon-grimmsnarl.txt,I716,Junhyuk Song,dizvgc,Korea PTC 2025,3rd,8 Jun 2025,https://pokepast.es/4d4d9b19182d8038,Miraidon / Grimmsnarl / Calyrex-Ice / Urshifu-Rapid-Strike / Incineroar / Ursaluna
182_miraidon-whimsicott.txt,I718,Taeseok Roe,Taeseok Roe,Korea PTC 2025,Champion,11 Jun 2025,https://pokepast.es/88294e8e2621b5eb,Miraidon / Whimsicott / Incineroar / Calyrex-Ice / Urshifu-Rapid-Strike / Landorus
183_incineroar-ogerponcornerstone.txt,I702,Seowon Kim,tsuyuvgc,Korea PTC 2025,21st,8 Jun 2025,https://pokepast.es/c3ddcc18ce2f2aeb,Incineroar / Ogerpon-Cornerstone / Rillaboom / Calyrex-Shadow / Flutter Mane / Terapagos
184_terapagos-calyrexshadow.txt,I709,Seongjae Jeong,nicky030526,Korea PTC 2025,10th,8 Jun 2025,https://pokepast.es/c97247f7653f8d63,Terapagos / Calyrex-Shadow / Incineroar / Rillaboom / Amoonguss / Urshifu-Rapid-Strike
185_calyrexshadow-koraidon.txt,I124,Atalanta,wandali11688951,Ladder Tour,5th,23 Apr 2025,https://pokepast.es/a7ecb25a221a7551,Calyrex-Shadow / Koraidon / Whimsicott / Clefairy / Walking Wake / Chien-Pao
186_bayleef-eternatus.txt,I505,mentalsyndrome,mentalsyndrome,League Cup,-,2 Jun 2025,https://pokepast.es/293badd8fcf448cd,Bayleef / Eternatus / Lugia / Smeargle / Muk-Alola / Grimmsnarl
189_miraidon-lunala.txt,I506,darkprincezack,darkprincezack,League Cup,Champion,1 Jun 2025,https://pokepast.es/3dd2099ea4e7cf47,Miraidon / Lunala / Rillaboom / Incineroar / Urshifu-Rapid-Strike / Grimmsnarl
190_ironboulder-kyogre.txt,I351,Brian Youm,playmakeryoum,League Cup,-,20 May 2025,https://pokepast.es/c9a7bc759e80feba,Iron Boulder / Kyogre / Miraidon / Brute Bonnet / Thundurus / Iron Valiant
192_terapagos-miraidon.txt,I808,Wayne Yu,yuwaynezobel,MasterEightHK Local,Top 4,28 Jun 2025,https://pokepast.es/13c390d70260015e,Terapagos / Miraidon / Sinistcha / Iron Treads / Incineroar / Urshifu-Rapid-Strike
193_koraidon-miraidon.txt,I807,Cheung Man Fung,tomcheung22,MasterEightHK Local,Top 8,29 Jun 2025,https://pokepast.es/ba9071f4bc322b20,Koraidon / Miraidon / Flutter Mane / Incineroar / Gothitelle / Scream Tail
194_koraidon-weezinggalar.txt,I404,Zachary Chia,soulknight117,Melbourne Regionals 2025,19th,19 May 2025,https://pokepast.es/10e9597164791f41,Koraidon / Weezing-Galar / Calyrex-Shadow / Chi-Yu / Brute Bonnet / Raging Bolt
195_calyrexice-lunala.txt,I401,Konnar Betts,that_bravado,Melbourne Regionals 2025,48th,29 May 2025,https://pokepast.es/2a1cede128303499,Calyrex-Ice / Lunala / Enamorus-Therian / Okidogi / Indeedee-F / Smeargle
196_calyrexshadow-zamazenta.txt,I416,Lewis Tan,multiboyvgc,Melbourne Regionals 2025,3rd,22 May 2025,https://pokepast.es/81de2fd2730df851,Calyrex-Shadow / Zamazenta / Incineroar / Rillaboom / Amoonguss / Urshifu
197_toedscruel-weezinggalar.txt,I403,Daniel Walker,cbetrs1,Melbourne Regionals 2025,23rd,26 May 2025,https://pokepast.es/a5125bca6a42a180,Toedscruel / Weezing-Galar / Porygon2 / Miraidon / Incineroar / Calyrex-Shadow
198_lunala-ursaluna.txt,I407,comediervgc,comediervgc,Melbourne Regionals 2025,12th,20 May 2025,https://pokepast.es/a89887c5ab6cb33e,Lunala / Ursaluna / Urshifu-Rapid-Strike / Miraidon / Grimmsnarl / Incineroar
199_weezinggalar-koraidon.txt,I418,Masayoshi Kuroo,f_kc56,Melbourne Regionals 2025,Champion,19 May 2025,https://pokepast.es/ccd5338336c1b2d3,Weezing-Galar / Koraidon / Walking Wake / Calyrex-Shadow / Chi-Yu / Incineroar
202_miraidon-zamazenta.txt,I987,Alberto Russo,ogrevgc,Milan Locals,9th,21 Jul 2025,https://pokepast.es/59410a15504653d5,Miraidon / Zamazenta / Chien-Pao / Volcarona / Incineroar / Amoonguss
203_grimmsnarl-hooh.txt,I237,Brandon Tuchtenhagen,wkotori_,Milwaukee Regionals 2025,249th,5 May 2025,https://pokepast.es/086dd5551c01b33b,Grimmsnarl / Ho-Oh / Miraidon / Incineroar / Sneasler / Ditto
205_koraidon-calyrexshadow.txt,I240,Ryan Loseto,SableyeVGC,Milwaukee Regionals 2025,82nd,5 May 2025,https://pokepast.es/1224aff843cdeafe,Koraidon / Calyrex-Shadow / Raging Bolt / Incineroar / Ogerpon-Cornerstone / Brute Bonnet
206_ditto-grimmsnarl.txt,I236,Justin Knox,45mice,Milwaukee Regionals 2025,-,4 May 2025,https://pokepast.es/197e8c024e446185,Ditto / Grimmsnarl / Zamazenta / Miraidon / Entei / Iron Leaves
207_calyrexshadow-miraidon.txt,I241,rob,rovbmc,Milwaukee Regionals 2025,80th,5 May 2025,https://pokepast.es/5a8b7d60f5e305dc,Calyrex-Shadow / Miraidon / Incineroar / Iron Hands / Whimsicott / Chi-Yu
208_calyrexshadow-terapagos.txt,I235,wilfredvgc,wilfredvgc,Milwaukee Regionals 2025,Top 8 (Seniors),4 May 2025,https://pokepast.es/799e90542edb0f6e,Calyrex-Shadow / Terapagos / Landorus / Roaring Moon / Ogerpon-Cornerstone / Volcarona
209_calyrexshadow-koraidon.txt,I349,Ian L.,Manual Entry,Milwaukee Regionals 2025,Champion (Seniors),22 May 2025,https://pokepast.es/876ff140b034812f,Calyrex-Shadow / Koraidon / Indeedee-F / Flutter Mane / Chi-Yu / Brute Bonnet
210_miraidon-hooh.txt,I263,Joey Pokeaim,JoeyPokeaim,Milwaukee Regionals 2025,6th,4 May 2025,https://pokepast.es/91001631ed92723f,Miraidon / Ho-Oh / Iron Treads / Farigiraf / Iron Bundle / Iron Hands
211_grimmsnarl-ironhands.txt,I260,Aditya Subramanian,adisubra,Milwaukee Regionals 2025,9th,4 May 2025,https://pokepast.es/a1323ab42d2353c6,Grimmsnarl / Iron Hands / Miraidon / Ho-Oh / Farigiraf / Ursaluna
212_koraidon-brutebonnet.txt,I242,Adrian Russo,adrianmarcusr27,Milwaukee Regionals 2025,63rd,8 May 2025,https://pokepast.es/c31cd2c7684bd04f,Koraidon / Brute Bonnet / Raging Bolt / Incineroar / Lunala / Flutter Mane
213_incineroar-grimmsnarl.txt,I247,Nicholas Borghi,Manual Entry,Milwaukee Regionals 2025,22nd,4 May 2025,https://pokepast.es/e9720280603e28d5,Incineroar / Grimmsnarl / Miraidon / Calyrex-Ice / Urshifu-Rapid-Strike / Ogerpon-Hearthflame
214_miraidon-hooh.txt,I239,Stephen Schmidt,thedoorstop_,Milwaukee Regionals 2025,108th,4 May 2025,https://pokepast.es/f068c77c5e142536,Miraidon / Ho-Oh / Farigiraf / Iron Treads / Iron Hands / Iron Bundle
215_koraidon-calyrexshadow.txt,I73,Shintaro Amemiya,rirunnpapa,Mumemo Ladder Tour,11th,14 Apr 2025,https://pokepast.es/53b8e141fc1597c8,Koraidon / Calyrex-Shadow / Walking Wake / Ditto / Amoonguss / Indeedee-F
216_miraidon-calyrexice.txt,I78,Yuta Ishigaki,BTrickroomZ,Mumemo Ladder Tour,7th,11 Apr 2025,https://pokepast.es/76846614736dd0ab,Miraidon / Calyrex-Ice / Iron Valiant / Volcarona / Urshifu-Rapid-Strike / Farigiraf
217_lunala-koraidon.txt,I83,Atalanta,wandali11688951,Mumemo Ladder Tour,3rd,17 Apr 2025,https://pokepast.es/ef6920d4f30db897,Lunala / Koraidon / Flutter Mane / Indeedee-F / Ogerpon-Cornerstone / Chi-Yu
218_whimsicott-calyrexshadow.txt,I765,Masahiro Ito,gahaku_poke,NAIC 2025,115th,15 Jun 2025,https://pokepast.es/0e0c5bb3c8fee4cd,Whimsicott / Calyrex-Shadow / Miraidon / Iron Hands / Chi-Yu / Farigiraf
219_landorus-okidogi.txt,I772,Fiona Szymkiewicz,yoshiandlugia,NAIC 2025,76th,15 Jun 2025,https://pokepast.es/2402673f032e6a69,Landorus / Okidogi / Ogerpon-Wellspring / Calyrex-Ice / Miraidon / Incineroar
220_miraidon-calyrexice.txt,I760,Kshaunish Shaik,twilite0,NAIC 2025,208th,17 Jun 2025,https://pokepast.es/2bffdbe73644dbf0,Miraidon / Calyrex-Ice / Iron Hands / Farigiraf / Chi-Yu / Ogerpon-Cornerstone
221_ironjugulis-kyogre.txt,I759,Jermaine Mcleod,pokemaineevent,NAIC 2025,288th,16 Jun 2025,https://pokepast.es/2cf94f6c6b08130d,Iron Jugulis / Kyogre / Zamazenta / Urshifu-Rapid-Strike / Amoonguss / Chien-Pao
222_volcarona-ironhands.txt,I754,Wyatt McDonald,wyatvgc,NAIC 2025,456th,15 Jun 2025,https://pokepast.es/2f5d5c43e9333b74,Volcarona / Iron Hands / Grimmsnarl / Zamazenta / Chien-Pao / Miraidon
223_koraidon-scovillain.txt,I758,Michael Zhang,eternalsnowman,NAIC 2025,229th,15 Jun 2025,https://pokepast.es/3f6ce740548201e3,Koraidon / Scovillain / Miraidon / Chesnaught / Clefairy / Indeedee-F
224_grimmsnarl-miraidon.txt,I775,Ezequiel Cordero,zekromzeke,NAIC 2025,63rd,15 Jun 2025,https://pokepast.es/471db5ad6ebfbd9f,Grimmsnarl / Miraidon / Rillaboom / Incineroar / Calyrex-Ice / Annihilape
225_annihilape-calyrexice.txt,I764,Jared Richardson,javincivgc,NAIC 2025,151st,16 Jun 2025,https://pokepast.es/539a12e683d721c7,Annihilape / Calyrex-Ice / Miraidon / Incineroar / Urshifu / Rillaboom
227_calyrexice-miraidon.txt,I774,Patrick Connors,pat_con5,NAIC 2025,68th,15 Jun 2025,https://pokepast.es/62b55a2e64310531,Calyrex-Ice / Miraidon / Incineroar / Amoonguss / Chien-Pao / Iron Treads
228_bastiodon-miraidon.txt,I756,mentalsyndrome,mentalsyndrome,NAIC 2025,302nd,15 Jun 2025,https://pokepast.es/63443a882b3809a3,Bastiodon / Miraidon / Calyrex-Shadow / Urshifu-Rapid-Strike / Incineroar / Whimsicott
230_koraidon-calyrexshadow.txt,I763,Zhang Zhe,hupumetapod,NAIC 2025,171st,15 Jun 2025,https://pokepast.es/66c6bb6286b5d0f4,Koraidon / Calyrex-Shadow / Weezing-Galar / Chien-Pao / Walking Wake / Brute Bonnet
231_koraidon-incineroar.txt,I753,Noah Smith,noahjamessmith,NAIC 2025,654th,15 Jun 2025,https://pokepast.es/6a93be48e347fb28,Koraidon / Incineroar / Volcarona / Flutter Mane / Lunala / Rillaboom
232_miraidon-calyrexice.txt,I761,Xavier Tindall,nintindall64,NAIC 2025,190th,16 Jun 2025,https://pokepast.es/6dc7567c52e3e3d3,Miraidon / Calyrex-Ice / Iron Hands / Farigiraf / Landorus / Whimsicott
233_terapagos-calyrexshadow.txt,I771,Santino Tarquinio,supahsanti,NAIC 2025,89th,16 Jun 2025,https://pokepast.es/73154d7b5fab9467,Terapagos / Calyrex-Shadow / Incineroar / Rillaboom / Flutter Mane / Amoonguss
234_miraidon-ragingbolt.txt,I777,Brian Fournier,azunkurone,NAIC 2025,54th,15 Jun 2025,https://pokepast.es/7df06ab593831319,Miraidon / Raging Bolt / Whimsicott / Iron Bundle / Groudon / Farigiraf
236_volcarona-ironhands.txt,I776,Shane Gaffney,ddyarados,NAIC 2025,57th,15 Jun 2025,https://pokepast.es/9df83dab5ef66982,Volcarona / Iron Hands / Miraidon / Grimmsnarl / Calyrex-Ice / Farigiraf
237_zamazenta-chienpao.txt,I762,Navjit Joshi,isastarter,NAIC 2025,187th,15 Jun 2025,https://pokepast.es/ac60c36e4f9545b8,Zamazenta / Chien-Pao / Calyrex-Shadow / Raging Bolt / Rillaboom / Ogerpon-Hearthflame
239_miraidon-calyrexice.txt,I800,Kazuki Kobayashi,sharuku_6242,NAIC 2025,3rd,15 Jun 2025,https://pokepast.es/b2c2fd8b0038c814,Miraidon / Calyrex-Ice / Incineroar / Landorus / Urshifu-Rapid-Strike / Farigiraf
240_calyrexice-incineroar.txt,I779,Ernesto Verdugo,verdughostvgc,NAIC 2025,32nd,15 Jun 2025,https://pokepast.es/ccf2d118952ce674,Calyrex-Ice / Incineroar / Rillaboom / Amoonguss / Kyogre / Raging Bolt
241_miraidon-zamazenta.txt,I780,Shohei Kimura,zeen172m,NAIC 2025,28th,15 Jun 2025,https://pokepast.es/cff1a231c2dadc6c,Miraidon / Zamazenta / Chien-Pao / Iron Hands / Farigiraf / Whimsicott
242_incineroar-rillaboom.txt,I793,Justin Knox,45mice,NAIC 2025,10th,15 Jun 2025,https://pokepast.es/d090ad5faa576663,Incineroar / Rillaboom / Miraidon / Grimmsnarl / Ogerpon-Wellspring / Lunala
243_kyogre-volcarona.txt,I769,Henry Rich,hobbitvgc,NAIC 2025,101st,15 Jun 2025,https://pokepast.es/d72a9d8461f2fea6,Kyogre / Volcarona / Rillaboom / Whimsicott / Chien-Pao / Giratina-Origin
244_miraidon-calyrexshadow.txt,I770,Ben Emerzian,nyphus,NAIC 2025,94th,14 Jun 2025,https://pokepast.es/e82bfdabb11fab7e,Miraidon / Calyrex-Shadow / Incineroar / Iron Moth / Iron Bundle / Iron Hands
245_calyrexshadow-weezinggalar.txt,I752,AverageGh0st,averagegh0st16,NAIC 2025,-,16 Jun 2025,https://pokepast.es/ec21fee4acc8872f,Calyrex-Shadow / Weezing-Galar / Koraidon / Brute Bonnet / Chi-Yu / Walking Wake
246_calyrexshadow-terapagos.txt,I766,Matt Bruno,bruneaux,NAIC 2025,114th,15 Jun 2025,https://pokepast.es/f09da0f3ba3f3c01,Calyrex-Shadow / Terapagos / Iron Hands / Chi-Yu / Smeargle / Whimsicott
247_gougingfire-ragingbolt.txt,I822,Austin Litofsky,tofskyvgc,NAIC 2025,265th,17 Jun 2025,https://pokepast.es/f351263c71b99596,Gouging Fire / Raging Bolt / Groudon / Lilligant-Hisui / Lunala / Grimmsnarl
248_koraidon-terapagos.txt,I750,Joaquin R.,joro43210625,NAIC 2025 (Juniors),Champion,16 Jun 2025,https://pokepast.es/bcbfe1fd556d0779,Koraidon / Terapagos / Flutter Mane / Rillaboom / Incineroar / Volcarona
249_calyrexshadow-zamazenta.txt,I751,Conner P.,conner138382472,NAIC 2025 (Seniors),Top 4,16 Jun 2025,https://pokepast.es/a5306117e1710c40,Calyrex-Shadow / Zamazenta / Chien-Pao / Ogerpon-Hearthflame / Whimsicott / Raging Bolt
250_whimsicott-miraidon.txt,I988,Adrien Hurley,coldinglight,New England 2025 Invitational,Runner Up,20 Jul 2025,https://pokepast.es/2b0801b47c3b8758,Whimsicott / Miraidon / Raging Bolt / Chi-Yu / Koraidon / Flutter Mane
251_calyrexshadow-miraidon.txt,I994,chrome,chrome_pokemon,Niigata Off,Top 8,26 Jul 2025,https://pokepast.es/69c6280d7c00d620,Calyrex-Shadow / Miraidon / Chi-Yu / Incineroar / Whimsicott / Iron Hands
253_fluttermane-rillaboom.txt,I1262,Ian R.,coolguy14604,Orlando Regional 2026,8th (Seniors),6 Apr 2026,https://pokepast.es/2581bc326f21fb1b,Flutter Mane / Rillaboom / Koraidon / Clefairy / Incineroar / Calyrex-Shadow
254_koraidon-landorus.txt,I1277,Paul Chua,paul_chua_,Orlando Regional 2026,4th,7 Apr 2026,https://pokepast.es/32856bc103e2d8a7,Koraidon / Landorus / Incineroar / Rillaboom / Calyrex-Ice / Smeargle
255_koraidon-lunala.txt,I1270,Brian Youm,PlaymakerYoum,Orlando Regional 2026,11th,6 Apr 2026,https://pokepast.es/3baa9830714d2a2d,Koraidon / Lunala / Brute Bonnet / Ursaluna / Chi-Yu / Flutter Mane
256_miraidon-lunala.txt,I1266,Evan Otto,shdwemp,Orlando Regional 2026,64th,6 Apr 2026,https://pokepast.es/572ba0b836adf1d7,Miraidon / Lunala / Whimsicott / Incineroar / Urshifu-Rapid-Strike / Ursaluna
257_miraidon-zamazenta.txt,I1263,Joaquin R.,Jrassicvgc,Orlando Regional 2026,Runner Up (Seniors),6 Apr 2026,https://pokepast.es/6000d432ef9bf5ea,Miraidon / Zamazenta / Iron Bundle / Ogerpon-Hearthflame / Farigiraf / Ursaluna-Bloodmoon
258_grimmsnarl-miraidon.txt,I1264,Justin Knox,45mice,Orlando Regional 2026,,6 Apr 2026,https://pokepast.es/c13cb6814dc50d14,Grimmsnarl / Miraidon / Calyrex-Ice / Ditto / Incineroar / Ogerpon-Wellspring
259_calyrexshadow-groudon.txt,I1268,Carson Confer,CarsonConfer,Orlando Regional 2026,20th,6 Apr 2026,https://pokepast.es/d580fdced4f4c481,Calyrex-Shadow / Groudon / Jumpluff / Chi-Yu / Brute Bonnet / Iron Treads
260_calyrexice-miraidon.txt,I1267,Cary D’Ortona,MimikyuFool,Orlando Regional 2026,21st,6 Apr 2026,https://pokepast.es/e363ec51d5f53cc5,Calyrex-Ice / Miraidon / Iron Hands / Ogerpon-Cornerstone / Farigiraf / Iron Bundle
261_lunala-koraidon.txt,I144,madogiwagame,madogiwagame,PiyoLily Cup #25,5th,27 Apr 2025,https://pokepast.es/45abf78eb5b6b6f4,Lunala / Koraidon / Indeedee-F / Ogerpon-Hearthflame / Flutter Mane / Roaring Moon
262_calyrexshadow-miraidon.txt,I812,onumera_poke,onumera_poke,PiyoLily Cup #27,1st,1 Jul 2025,https://pokepast.es/3646ce427271137e,Calyrex-Shadow / Miraidon / Rillaboom / Incineroar / Clefairy / Smeargle
264_ironjugulis-miraidon.txt,I126,Sanghyeon Na,nashvgc,PiyoLily Ladder Tour,45th,24 Apr 2025,https://pokepast.es/28a02c4291f42dc8,Iron Jugulis / Miraidon / Ursaluna / Palkia / Iron Moth / Ogerpon-Cornerstone
265_calyrexice-ironhands.txt,I821,Katsuhiko Minami,poke_minamin,PJCS 2025,13th,23 Jun 2025,https://pokepast.es/05a45241270b1e37,Calyrex-Ice / Iron Hands / Ogerpon-Cornerstone / Miraidon / Volcarona / Grimmsnarl
266_miraidon-lunala.txt,I815,mikan710710,mikan710710,PJCS 2025,Runner Up (Seniors),23 Jun 2025,https://pokepast.es/077dbd96a80a420b,Miraidon / Lunala / Incineroar / Rillaboom / Urshifu-Rapid-Strike / Volcarona
267_lunala-smeargle.txt,I720,masaaa_poke,masaaa_poke,PJCS 2025,-,21 Jun 2025,https://pokepast.es/10178cd6bdecd40a,Lunala / Smeargle / Muk-Alola / Flamigo / Iron Valiant / Ho-Oh
268_tinglu-calyrexshadow.txt,I820,Shohei Asakura,ir_poke,PJCS 2025,25th,28 Jun 2025,https://pokepast.es/167a853a94628ecb,Ting-Lu / Calyrex-Shadow / Zamazenta / Chien-Pao / Amoonguss / Raging Bolt
269_miraidon-groudon.txt,I741,kkkk_poke,kkkk_poke,PJCS 2025,9th,21 Jun 2025,https://pokepast.es/1aea3d3b5c126646,Miraidon / Groudon / Grimmsnarl / Volcarona / Incineroar / Whimsicott
270_calyrexice-miraidon.txt,I727,Dango370,dango370,PJCS 2025,-,21 Jun 2025,https://pokepast.es/1b4d60bf0baf9d4c,Calyrex-Ice / Miraidon / Grimmsnarl / Urshifu-Rapid-Strike / Incineroar / Landorus
271_incineroar-calyrexice.txt,I728,Hirofumi Kimura,hirosipoke,PJCS 2025,-,21 Jun 2025,https://pokepast.es/2a716407c8efced4,Incineroar / Calyrex-Ice / Amoonguss / Groudon / Flutter Mane / Raging Bolt
272_zamazenta-miraidon.txt,I817,wilbellsendai,wilbellsendai,PJCS 2025,-,23 Jun 2025,https://pokepast.es/3af357cbe678923f,Zamazenta / Miraidon / Incineroar / Amoonguss / Volcarona / Grimmsnarl
273_koraidon-calyrexshadow.txt,I731,Pokemon_8989,Pokemon_8989,PJCS 2025,-,21 Jun 2025,https://pokepast.es/41a3259337c0ca59,Koraidon / Calyrex-Shadow / Smeargle / Rillaboom / Ogerpon-Cornerstone / Tornadus
274_calyrexice-kyogre.txt,I747,Haruki Sato,Newcon8,PJCS 2025,3rd,21 Jun 2025,https://pokepast.es/484ae68f916ace34,Calyrex-Ice / Kyogre / Smeargle / Farigiraf / Maushold / Volcarona
275_calyrexshadow-miraidon.txt,I726,Q,q_vgc_poke0306,PJCS 2025,-,21 Jun 2025,https://pokepast.es/4bfb936df4f622cc,Calyrex-Shadow / Miraidon / Volcarona / Ursaluna / Incineroar / Grimmsnarl
276_calyrexice-kyogre.txt,I724,VaVaVa,vavava_vgc,PJCS 2025,-,21 Jun 2025,https://pokepast.es/6cf643f515f3d7dc,Calyrex-Ice / Kyogre / Incineroar / Rillaboom / Overqwil / Grimmsnarl
277_miraidon-farigiraf.txt,I723,SwapDogVGC,swapdogvgc,PJCS 2025,-,21 Jun 2025,https://pokepast.es/7501042b4c8e4c01,Miraidon / Farigiraf / Calyrex-Ice / Magmar / Urshifu-Rapid-Strike / Smeargle
278_miraidon-fluttermane.txt,I729,poke_un_change,poke_un_change,PJCS 2025,-,21 Jun 2025,https://pokepast.es/86f12671d86c2708,Miraidon / Flutter Mane / Groudon / Urshifu / Walking Wake / Incineroar
279_calyrexice-landorus.txt,I721,tapeudon,Tapeudon,PJCS 2025,-,21 Jun 2025,https://pokepast.es/8bafe3846a3636be,Calyrex-Ice / Landorus / Urshifu-Rapid-Strike / Miraidon / Grimmsnarl / Incineroar
280_miraidon-groudon.txt,I738,Ryoma Okamoto,ryoma9901_poke,PJCS 2025,13th,21 Jun 2025,https://pokepast.es/8f95a99ce2727d0c,Miraidon / Groudon / Whimsicott / Volcarona / Incineroar / Chien-Pao
281_calyrexice-kyogre.txt,I719,Yuta Ishigaki,btrickroomz,PJCS 2025,-,21 Jun 2025,https://pokepast.es/918c19d036143b1d,Calyrex-Ice / Kyogre / Incineroar / Rillaboom / Urshifu-Rapid-Strike / Volcarona
282_calyrexshadow-zamazenta.txt,I814,genkides_poke,genkides_poke,PJCS 2025,3rd (Seniors),23 Jun 2025,https://pokepast.es/a0cf65ebe6fb2cc6,Calyrex-Shadow / Zamazenta / Urshifu-Rapid-Strike / Iron Treads / Tornadus / Indeedee-F
283_miraidon-calyrexice.txt,I739,Naoto Kishida,chan_naaa_chan,PJCS 2025,Top 16,21 Jun 2025,https://pokepast.es/b775d12786dcc810,Miraidon / Calyrex-Ice / Incineroar / Rillaboom / Urshifu-Rapid-Strike / Annihilape
284_groudon-miraidon.txt,I818,Mao Harada,sasisu_memo,PJCS 2025,-,24 Jun 2025,https://pokepast.es/b9a41f007a09207d,Groudon / Miraidon / Grimmsnarl / Volcarona / Incineroar / Ditto
285_calyrexshadow-zamazenta.txt,I749,Yuma Kinugawa,kinurincipall,PJCS 2025,Champion,21 Jun 2025,https://pokepast.es/c0c48c7544b895f4,Calyrex-Shadow / Zamazenta / Raging Bolt / Rillaboom / Tornadus / Smeargle
286_miraidon-chienpao.txt,I740,Wang Yuxiang,sg_toumakazusa,PJCS 2025,Top 16,21 Jun 2025,https://pokepast.es/cd631280b61b79e9,Miraidon / Chien-Pao / Zamazenta / Cresselia / Ursaluna / Volcarona
287_calyrexice-kyogre.txt,I725,yuricha_yuiri,yuricha_yuiri,PJCS 2025,-,21 Jun 2025,https://pokepast.es/d12f8c4b1ee1502a,Calyrex-Ice / Kyogre / Urshifu-Rapid-Strike / Rillaboom / Amoonguss / Indeedee-F
288_kyogre-fluttermane.txt,I742,Hidetsuna Shimizu,tuna_pokemon,PJCS 2025,Top 8,21 Jun 2025,https://pokepast.es/e5c3ca7f4bd5a2fb,Kyogre / Flutter Mane / Urshifu-Rapid-Strike / Landorus / Smeargle / Calyrex-Ice
291_whimsicott-miraidon.txt,I339,qdf11gvsbu60242,qdf11gvsbu60242,PJCS Qualifier 2025,Peak 21st,11 May 2025,https://pokepast.es/138b18d845977cf0,Whimsicott / Miraidon / Calyrex-Ice / Farigiraf / Urshifu-Rapid-Strike / Iron Hands
292_calyrexice-hooh.txt,I299,coo_sleep_talk,coo_sleep_talk,PJCS Qualifier 2025,-,10 May 2025,https://pokepast.es/184b48d6fa511878,Calyrex-Ice / Ho-Oh / Iron Valiant / Ting-Lu / Toxapex / Glimmora
293_calyrexshadow-zamazenta.txt,I296,spy_anya11,spy_anya11,PJCS Qualifier 2025,-,11 May 2025,https://pokepast.es/27667567cfd8a7fd,Calyrex-Shadow / Zamazenta / Chien-Pao / Raging Bolt / Rillaboom / Amoonguss
294_grimmsnarl-miraidon.txt,I306,Kandai Nagatome,sdlnfo,PJCS Qualifier 2025,-,11 May 2025,https://pokepast.es/28821dd33e682894,Grimmsnarl / Miraidon / Calyrex-Ice / Incineroar / Ursaluna / Urshifu-Rapid-Strike
295_calyrexice-miraidon.txt,I334,Naoto Kishida,chan_naaa_chan,PJCS Qualifier 2025,33rd,12 May 2025,https://pokepast.es/2f1cd81e4d7cc29f,Calyrex-Ice / Miraidon / Incineroar / Grimmsnarl / Amoonguss / Urshifu-Rapid-Strike
296_koraidon-lunala.txt,I287,lo9,lo9,PJCS Qualifier 2025,11th (Seniors),11 May 2025,https://pokepast.es/35e7c032300361fe,Koraidon / Lunala / Flutter Mane / Indeedee-F / Ursaluna / Brute Bonnet
298_zamazenta-kyogre.txt,I321,Aki Shibuya,shuuka_poke,PJCS Qualifier 2025,117th,17 May 2025,https://pokepast.es/4380899556dd9e0b,Zamazenta / Kyogre / Flutter Mane / Chien-Pao / Urshifu / Rillaboom
299_lunala-groudon.txt,I336,zero,zezerozero,PJCS Qualifier 2025,26th,14 May 2025,https://pokepast.es/4bd6854d45295a89,Lunala / Groudon / Whimsicott / Raging Bolt / Entei / Kingambit
300_kyogre-calyrexice.txt,I636,hampoke79813,hampoke79813,PJCS Qualifier 2025,19th,21 Jun 2025,https://pokepast.es/52e0981ace669f0b,Kyogre / Calyrex-Ice / Incineroar / Basculegion / Rillaboom / Amoonguss
301_miraidon-calyrexice.txt,I309,Tomohiro Seki,bicho_5296,PJCS Qualifier 2025,-,11 May 2025,https://pokepast.es/571bd9240f0fe3d8,Miraidon / Calyrex-Ice / Landorus / Volcarona / Sinistcha / Grimmsnarl
302_miraidon-lunala.txt,I332,masaaa_poke,masaaa_poke,PJCS Qualifier 2025,Peak 48th,11 May 2025,https://pokepast.es/5af29e50ef0bfb97,Miraidon / Lunala / Grimmsnarl / Ursaluna / Urshifu-Rapid-Strike / Incineroar
303_calyrexice-incineroar.txt,I315,Hijito Kihara,dodoriosiriru,PJCS Qualifier 2025,Peak 260th,11 May 2025,https://pokepast.es/61a8a00a60728f89,Calyrex-Ice / Incineroar / Annihilape / Terapagos / Raging Bolt / Whimsicott
304_chiyu-weezinggalar.txt,I340,Hiroshi Onishi,cona_5757,PJCS Qualifier 2025,20th,11 May 2025,https://pokepast.es/66e535550d6b22bc,Chi-Yu / Weezing-Galar / Walking Wake / Calyrex-Shadow / Brute Bonnet / Koraidon
305_whimsicott-terapagos.txt,I304,Yosuke Takayanagi,yanagit_poke,PJCS Qualifier 2025,-,11 May 2025,https://pokepast.es/67bcf612135f3217,Whimsicott / Terapagos / Calyrex-Shadow / Iron Valiant / Ogerpon-Cornerstone / Brute Bonnet
